Contestant,Est_Fan_Share,Fan_Share_Std,Valid_Simulations,IsFinalWeek,Season,Week,Rule_Used
Jodie Sweetin,0.14227236640385357,0.10473124823885865,3840,False,22,7,percent
Von Miller,0.09410178493210765,0.08621871899240412,3840,False,22,7,percent
Antonio Brown,0.13956234486786337,0.10303913120877371,3840,False,22,7,percent
Paige VanZant,0.13603206216235894,0.10573438745104857,3840,False,22,7,percent
Nyle DiMarco,0.1319464976638921,0.10206636044980254,3840,False,22,7,percent
Ginger Zee,0.12948058110673083,0.10087667743412843,3840,False,22,7,percent
Wanya Morris,0.13173455978975004,0.10335376305554048,3840,False,22,7,percent
Jodie Sweetin,0.06802721088435283,9.159339953157541e-16,1001,False,22,8,percent
Antonio Brown,0.21169306883592665,0.11914284103015277,1001,False,22,8,percent
Paige VanZant,0.1689127199331291,0.11516396718229467,1001,False,22,8,percent
Nyle DiMarco,0.1735883164454606,0.11899162571898733,1001,False,22,8,percent
Ginger Zee,0.1687020462530676,0.11589457074330317,1001,False,22,8,percent
Wanya Morris,0.20907663764806741,0.1146014251964069,1001,False,22,8,percent
Antonio Brown,0.15870543925397748,0.11521083477936836,3909,False,22,9,percent
Paige VanZant,0.23015388407437887,0.1284676643252188,3909,False,22,9,percent
Nyle DiMarco,0.22465468981370715,0.12626178555265427,3909,False,22,9,percent
Ginger Zee,0.22976175137667365,0.1273263999699099,3909,False,22,9,percent
Wanya Morris,0.15672423548128764,0.11320966712687265,3909,False,22,9,percent
Paige VanZant,0.2727272727272653,7.438494264988549e-15,1632,True,22,10,percent
Nyle DiMarco,0.5454545454545306,1.4876988529977098e-14,1632,True,22,10,percent
Ginger Zee,0.18181818181818574,3.913536161803677e-15,1632,True,22,10,percent
Jake T. Austin,0.026865568146085244,0.002843760265284694,1729,False,23,2,percent
Maureen McCormick,0.0815211653028391,0.08197179155060205,1729,False,23,2,percent
Marilu Henner,0.07820585319795816,0.07980629273460758,1729,False,23,2,percent
Ryan Lochte,0.08726219502357793,0.08140053905440334,1729,False,23,2,percent
Calvin Johnson Jr.,0.07549593815758755,0.0761420468859878,1729,False,23,2,percent
Laurie Hernandez,0.07655771404851987,0.07775846233340981,1729,False,23,2,percent
Amber Rose,0.08445258844335966,0.0792859560269652,1729,False,23,2,percent
Rick Perry,0.0986588778977252,0.08326662628749933,1729,False,23,2,percent
James Hinchcliffe,0.07445142259876907,0.07470372866117944,1729,False,23,2,percent
Babyface,0.07737340504418659,0.07682823791371085,1729,False,23,2,percent
Vanilla Ice,0.0765218700921632,0.07406636910566512,1729,False,23,2,percent
Jana Kramer,0.08225097908060612,0.08383093051590741,1729,False,23,2,percent
Terra Jole,0.08038242296663253,0.08006739440452672,1729,False,23,2,percent
Maureen McCormick,0.0848515894337166,0.08094158478575665,2638,False,23,3,percent
Marilu Henner,0.08611421374890489,0.0820978513556888,2638,False,23,3,percent
Ryan Lochte,0.08808500655362077,0.08211775428026198,2638,False,23,3,percent
Calvin Johnson Jr.,0.08631543583707409,0.08210327240644144,2638,False,23,3,percent
Laurie Hernandez,0.08589073304816221,0.0829866271875199,2638,False,23,3,percent
Amber Rose,0.08853585913604127,0.08228023061339243,2638,False,23,3,percent
Rick Perry,0.030532761544492176,0.0036028358410286165,2638,False,23,3,percent
James Hinchcliffe,0.0853563809228692,0.08250630925257624,2638,False,23,3,percent
Babyface,0.09155814333434166,0.08550923883037627,2638,False,23,3,percent
Vanilla Ice,0.09648989567836415,0.08618583899281752,2638,False,23,3,percent
Jana Kramer,0.09032238711673043,0.08536508221349341,2638,False,23,3,percent
Terra Jole,0.08594759364567524,0.08206772950247528,2638,False,23,3,percent
Maureen McCormick,0.09361198646785654,0.08631794724414077,5068,False,23,4,percent
Marilu Henner,0.1010722900264304,0.08922489233239445,5068,False,23,4,percent
Ryan Lochte,0.09887502231363388,0.08845039348591922,5068,False,23,4,percent
Calvin Johnson Jr.,0.09559276962174446,0.08736331479464786,5068,False,23,4,percent
Laurie Hernandez,0.09259938143443629,0.08609548131269641,5068,False,23,4,percent
Amber Rose,0.09662320151969463,0.08828628843046882,5068,False,23,4,percent
James Hinchcliffe,0.09232583818060769,0.08361207735811096,5068,False,23,4,percent
Babyface,0.050138201453176524,0.04888802413888482,5068,False,23,4,percent
Vanilla Ice,0.08886254958982087,0.08546901536405094,5068,False,23,4,percent
Jana Kramer,0.09503429824622049,0.08630334524191982,5068,False,23,4,percent
Terra Jole,0.09526446114637839,0.08825748060300842,5068,False,23,4,percent
Maureen McCormick,0.1264424165677129,0.10180795766389658,3255,False,23,6,percent
Marilu Henner,0.11649003367608567,0.09653911388865866,3255,False,23,6,percent
Ryan Lochte,0.1239224310215602,0.09752980807302926,3255,False,23,6,percent
Calvin Johnson Jr.,0.11262119479532336,0.09139984276784205,3255,False,23,6,percent
Laurie Hernandez,0.11665560219083208,0.09756377364245905,3255,False,23,6,percent
Amber Rose,0.0452418767678114,0.006195738949639102,3255,False,23,6,percent
James Hinchcliffe,0.11593868448877007,0.09811620468525857,3255,False,23,6,percent
Jana Kramer,0.1164412939597455,0.0962012297611892,3255,False,23,6,percent
Terra Jole,0.12624646653217111,0.10107594439722305,3255,False,23,6,percent
Maureen McCormick,0.04742988127578541,0.0027165023016903953,1604,False,23,7,percent
Marilu Henner,0.136632793836696,0.10092608602983832,1604,False,23,7,percent
Ryan Lochte,0.13954000238125694,0.10230561603445355,1604,False,23,7,percent
Calvin Johnson Jr.,0.1287260386047584,0.10237081508591886,1604,False,23,7,percent
Laurie Hernandez,0.13759185042212707,0.10377523659247895,1604,False,23,7,percent
James Hinchcliffe,0.1337253122122421,0.1071448342512489,1604,False,23,7,percent
Jana Kramer,0.1345016783490248,0.10134623341081991,1604,False,23,7,percent
Terra Jole,0.14185244291810986,0.10550800101452637,1604,False,23,7,percent
Marilu Henner,0.1907794905860672,0.11336672527560877,1974,False,23,8,percent
Ryan Lochte,0.06211604857639767,0.008536069804755889,1974,False,23,8,percent
Calvin Johnson Jr.,0.1490040871085363,0.1111895551995667,1974,False,23,8,percent
Laurie Hernandez,0.13741262677432883,0.10637431263673124,1974,False,23,8,percent
James Hinchcliffe,0.13754799538165083,0.10364487563635891,1974,False,23,8,percent
Jana Kramer,0.14579571155973467,0.10904198211905058,1974,False,23,8,percent
Terra Jole,0.17734404001328452,0.11256182274785284,1974,False,23,8,percent
Marilu Henner,0.0719537707556159,0.006164796092318231,2325,False,23,9,percent
Calvin Johnson Jr.,0.19637773388925744,0.12002967650647314,2325,False,23,9,percent
Laurie Hernandez,0.16849389218053,0.11569482756035704,2325,False,23,9,percent
James Hinchcliffe,0.19685172993929098,0.12020777739583101,2325,False,23,9,percent
Jana Kramer,0.17336259234876886,0.11877020684634106,2325,False,23,9,percent
Terra Jole,0.19296028088655073,0.11791515262320588,2325,False,23,9,percent
Calvin Johnson Jr.,0.2297437247986659,0.12636679271236703,2051,False,23,10,percent
Laurie Hernandez,0.22956578062331268,0.12908664104339843,2051,False,23,10,percent
James Hinchcliffe,0.22837355464844536,0.12746066629738892,2051,False,23,10,percent
Jana Kramer,0.2247256990537021,0.1266480963043361,2051,False,23,10,percent
Terra Jole,0.0875912408759139,1.4849232954361469e-15,2051,False,23,10,percent
Calvin Johnson Jr.,0.15999999999999817,1.8318679906315083e-15,446,True,23,11,percent
Laurie Hernandez,0.47999999999999665,3.4416913763379853e-15,446,True,23,11,percent
James Hinchcliffe,0.23999999999999833,1.7208456881689926e-15,446,True,23,11,percent
Jana Kramer,0.11999999999999916,8.604228440844963e-16,446,True,23,11,percent
Charo,0.0891195457455663,0.08361439684225029,3293,False,24,2,percent
Mr. T,0.10115045354376019,0.08664845905466999,3293,False,24,2,percent
Heather Morris,0.08518367817958718,0.08150884566984312,3293,False,24,2,percent
Nancy Kerrigan,0.08525652813688524,0.08154282829138339,3293,False,24,2,percent
Bonner Bolton,0.085168766461249,0.08181355613952533,3293,False,24,2,percent
Simone Biles,0.0859412563093746,0.08203336759142542,3293,False,24,2,percent
David Ross,0.08588038091377233,0.08287172086261252,3293,False,24,2,percent
Rashad Jennings,0.08750384129429875,0.08484480183912232,3293,False,24,2,percent
Chris Kattan,0.03188654210112257,0.0046294152802801615,3293,False,24,2,percent
Erika Jayne,0.08759378465599857,0.0824324357036804,3293,False,24,2,percent
Normani,0.08640153205479444,0.08358945373057561,3293,False,24,2,percent
Nick Viall,0.08891369060358287,0.08364073511649993,3293,False,24,2,percent
Charo,0.03405587188233851,0.004513778652563559,2337,False,24,3,percent
Mr. T,0.1041115349446835,0.08716622960089122,2337,False,24,3,percent
Heather Morris,0.09248332513403566,0.08538421881307157,2337,False,24,3,percent
Nancy Kerrigan,0.09242735798127963,0.08578227310730523,2337,False,24,3,percent
Bonner Bolton,0.10822010361493568,0.09230513986838536,2337,False,24,3,percent
Simone Biles,0.09576994493561101,0.0888757369407708,2337,False,24,3,percent
David Ross,0.0909897142044426,0.08431607002714783,2337,False,24,3,percent
Rashad Jennings,0.09267922805935928,0.08583976658034623,2337,False,24,3,percent
Erika Jayne,0.10233614583483011,0.09245309215657471,2337,False,24,3,percent
Normani,0.09175245004019195,0.0844947739847228,2337,False,24,3,percent
Nick Viall,0.09517432336829211,0.08482764829766454,2337,False,24,3,percent
Mr. T,0.0389077281734142,0.0045786736033295505,3119,False,24,4,percent
Heather Morris,0.10382254481374761,0.09174465733834526,3119,False,24,4,percent
Nancy Kerrigan,0.10197690933615856,0.0891156954542886,3119,False,24,4,percent
Bonner Bolton,0.10774503602939767,0.09305744996718031,3119,False,24,4,percent
Simone Biles,0.10712930294801563,0.09324872886019298,3119,False,24,4,percent
David Ross,0.1097379261909995,0.09364151532659597,3119,False,24,4,percent
Rashad Jennings,0.10470151193203708,0.09142304484581108,3119,False,24,4,percent
Erika Jayne,0.11011848615755912,0.09448062218875405,3119,False,24,4,percent
Normani,0.10816777425500637,0.0923734455843768,3119,False,24,4,percent
Nick Viall,0.10769278016365517,0.09012156187327017,3119,False,24,4,percent
Heather Morris,0.10813713116720818,0.09084467699183818,1582,False,24,5,percent
Nancy Kerrigan,0.10956175334130579,0.09567302299016887,1582,False,24,5,percent
Bonner Bolton,0.13421595417233478,0.09871966251187761,1582,False,24,5,percent
Simone Biles,0.11293768317615907,0.09507191273550257,1582,False,24,5,percent
David Ross,0.1391151932093412,0.0993538548272275,1582,False,24,5,percent
Rashad Jennings,0.12190986797573179,0.09938564578419372,1582,False,24,5,percent
Erika Jayne,0.042401285041652984,0.003976825966785266,1582,False,24,5,percent
Normani,0.11433490706483937,0.09755667966149113,1582,False,24,5,percent
Nick Viall,0.11738622485143378,0.09794908888983136,1582,False,24,5,percent
Heather Morris,0.045992115637319315,6.938893903907228e-18,90,False,24,6,percent
Nancy Kerrigan,0.13634107168929765,0.10593476626908983,90,False,24,6,percent
Bonner Bolton,0.16993235022144346,0.10618766263460784,90,False,24,6,percent
Simone Biles,0.14390421959410127,0.11129036100454444,90,False,24,6,percent
David Ross,0.15439723560617116,0.09953112490310437,90,False,24,6,percent
Rashad Jennings,0.14172385263055426,0.10921831565525783,90,False,24,6,percent
Normani,0.052562417871222074,6.938893903907228e-18,90,False,24,6,percent
Nick Viall,0.1551467367498905,0.09493689032392916,90,False,24,6,percent
Nancy Kerrigan,0.12067246309670548,0.10023984907943953,3330,False,24,7,percent
Bonner Bolton,0.17924811864205936,0.11243358473618005,3330,False,24,7,percent
Simone Biles,0.14340401007067716,0.10738688211474287,3330,False,24,7,percent
David Ross,0.17439726227605246,0.11398373418117191,3330,False,24,7,percent
Rashad Jennings,0.14588803679712786,0.10959513079168895,3330,False,24,7,percent
Normani,0.1401045673772942,0.10545002752860025,3330,False,24,7,percent
Nick Viall,0.09628554174008674,0.0816930133979911,3330,False,24,7,percent
Bonner Bolton,0.10136284436072666,0.017225106235960352,3875,False,24,8,percent
Simone Biles,0.22033623734401347,0.1310789814204519,3875,False,24,8,percent
David Ross,0.2517824346597681,0.12739986365962538,3875,False,24,8,percent
Rashad Jennings,0.21961290322581264,0.13127220447113291,3875,False,24,8,percent
Normani,0.20690558040970516,0.128571833086458,3875,False,24,8,percent
Simone Biles,0.12000000000000333,3.3029134982598407e-15,2523,False,24,9,percent
David Ross,0.29406262386048837,0.13647777241887898,2523,False,24,9,percent
Rashad Jennings,0.29032104637337003,0.13475663234635685,2523,False,24,9,percent
Normani,0.295616329766157,0.13662472884072718,2523,False,24,9,percent
David Ross,0.27272727272726544,7.327471962526033e-15,1616,True,24,10,percent
Rashad Jennings,0.5454545454545309,1.4654943925052066e-14,1616,True,24,10,percent
Normani,0.1818181818181857,3.885780586188048e-15,1616,True,24,10,percent
Sasha Pieterse,0.07828555635187126,0.07811945320480292,4051,False,25,2,percent
Frankie Muniz,0.08020502497474197,0.07876063945493858,4051,False,25,2,percent
Jordan Fisher,0.07724144585325877,0.0767532776511364,4051,False,25,2,percent
Derek Fisher,0.08409792074366336,0.08096229024536342,4051,False,25,2,percent
Nikki Bella,0.0834391062562138,0.08115687229361798,4051,False,25,2,percent
Terrell Owens,0.08293367693458865,0.08050977355020993,4051,False,25,2,percent
Victoria Arlen,0.08132317986712406,0.0809888836027483,4051,False,25,2,percent
Barbara Corcoran,0.03768991556884869,0.03793565302277435,4051,False,25,2,percent
Lindsey Stirling,0.07825507718974456,0.07874329803260977,4051,False,25,2,percent
Debbie Gibson,0.07450161178874332,0.07693937968822849,4051,False,25,2,percent
Nick Lachey,0.08169321120254017,0.07795478360554772,4051,False,25,2,percent
Drew Scott,0.08022078852848279,0.07905119290162003,4051,False,25,2,percent
Vanessa Lachey,0.08011348474017459,0.07993561047855151,4051,False,25,2,percent
Sasha Pieterse,0.09610590968127214,0.08572715414606698,1839,False,25,4,percent
Frankie Muniz,0.09601407790204755,0.08831094280843794,1839,False,25,4,percent
Jordan Fisher,0.0920386329546015,0.08592145530792245,1839,False,25,4,percent
Derek Fisher,0.03227016921140505,0.0023447520834590473,1839,False,25,4,percent
Nikki Bella,0.09630344836743135,0.08762423160031516,1839,False,25,4,percent
Terrell Owens,0.09069138793493607,0.08101166617727541,1839,False,25,4,percent
Victoria Arlen,0.09581825411931358,0.08744323977506249,1839,False,25,4,percent
Lindsey Stirling,0.09433779877945535,0.08660287999053291,1839,False,25,4,percent
Nick Lachey,0.11377476753331107,0.09449696428631635,1839,False,25,4,percent
Drew Scott,0.09541846725842403,0.08577203561574716,1839,False,25,4,percent
Vanessa Lachey,0.0972270862578041,0.08708295918841576,1839,False,25,4,percent
Sasha Pieterse,0.037119580634721545,0.0035685096545697774,1865,False,25,5,percent
Frankie Muniz,0.10310321443398762,0.09138815439365258,1865,False,25,5,percent
Jordan Fisher,0.102354825246911,0.09063339062496581,1865,False,25,5,percent
Nikki Bella,0.10521805679607006,0.09089550390791619,1865,False,25,5,percent
Terrell Owens,0.10959535623855608,0.09416915751764991,1865,False,25,5,percent
Victoria Arlen,0.09653036399159737,0.08549305583224369,1865,False,25,5,percent
Lindsey Stirling,0.10189549066819985,0.09032115161102612,1865,False,25,5,percent
Nick Lachey,0.12459655669781869,0.09675564001928723,1865,False,25,5,percent
Drew Scott,0.10616142526659798,0.09041985608460062,1865,False,25,5,percent
Vanessa Lachey,0.11342513002553839,0.09491752017953678,1865,False,25,5,percent
Frankie Muniz,0.12143144175009832,0.09837690706785737,4111,False,25,6,percent
Jordan Fisher,0.11473628822889013,0.09500431819146207,4111,False,25,6,percent
Nikki Bella,0.11639495240079885,0.0967150360574247,4111,False,25,6,percent
Terrell Owens,0.11552636390930315,0.09678916857116575,4111,False,25,6,percent
Victoria Arlen,0.12475405887519225,0.100899934440381,4111,False,25,6,percent
Lindsey Stirling,0.1164993290583839,0.0981971037019662,4111,False,25,6,percent
Nick Lachey,0.047844465063487635,0.0081880385319407,4111,False,25,6,percent
Drew Scott,0.12624546107407675,0.09955389822055363,4111,False,25,6,percent
Vanessa Lachey,0.11656763963977852,0.09703217807777147,4111,False,25,6,percent
Frankie Muniz,0.12699999656903282,0.10069630287271913,3830,False,25,7,percent
Jordan Fisher,0.13624885491468858,0.10566290752282796,3830,False,25,7,percent
Nikki Bella,0.08089580266906485,0.07520528981855949,3830,False,25,7,percent
Terrell Owens,0.14821503930172808,0.1049625051423233,3830,False,25,7,percent
Victoria Arlen,0.12975426269086163,0.10341166753822706,3830,False,25,7,percent
Lindsey Stirling,0.1403775665064397,0.10275707615540756,3830,False,25,7,percent
Drew Scott,0.12731312951100715,0.10136659065103847,3830,False,25,7,percent
Vanessa Lachey,0.1101953478371758,0.09578576397674846,3830,False,25,7,percent
Frankie Muniz,0.19424034010199212,0.1218798713684568,1997,False,25,8,percent
Jordan Fisher,0.16691022928951438,0.11677864483528971,1997,False,25,8,percent
Terrell Owens,0.07020735184409269,0.004990868377429424,1997,False,25,8,percent
Victoria Arlen,0.18996521993875382,0.11833905547502901,1997,False,25,8,percent
Lindsey Stirling,0.18967226349728897,0.1183897012733982,1997,False,25,8,percent
Drew Scott,0.1890045953283692,0.11671193665856516,1997,False,25,8,percent
Frankie Muniz,0.21099983024953847,0.12196277825557504,1505,False,25,9,percent
Jordan Fisher,0.21352183718505766,0.12524322518959355,1505,False,25,9,percent
Victoria Arlen,0.08759124087591044,1.970645868709653e-15,1505,False,25,9,percent
Lindsey Stirling,0.21541334238669735,0.12762074465061102,1505,False,25,9,percent
Drew Scott,0.2724737493028198,0.12430382650509941,1505,False,25,9,percent
Frankie Muniz,0.15999999999999817,1.8318679906315083e-15,446,True,25,10,percent
Jordan Fisher,0.47999999999999665,3.4416913763379853e-15,446,True,25,10,percent
Lindsey Stirling,0.23999999999999833,1.7208456881689926e-15,446,True,25,10,percent
Drew Scott,0.11999999999999916,8.604228440844963e-16,446,True,25,10,percent
Jamie Anderson,0.08374699797468377,0.08314550354804989,4378,False,26,1,percent
Johnny Damon,0.07369736564483872,0.07533803347511203,4378,False,26,1,percent
Kareem Abdul-Jabbar,0.12634937567961954,0.09506134652365965,4378,False,26,1,percent
Arike Ogunbowale,0.10560713929168226,0.09042575693485648,4378,False,26,1,percent
Jennie Finch Daigle,0.10395510084818077,0.09112072412554177,4378,False,26,1,percent
Chris Mazdzer,0.10548109492295023,0.09353302770165209,4378,False,26,1,percent
Mirai Nagasu,0.1002789563340565,0.0895088571538219,4378,False,26,1,percent
Tonya Harding,0.10161945815589753,0.09067671297680759,4378,False,26,1,percent
Josh Norman,0.10030547733184761,0.08923605977586033,4378,False,26,1,percent
Adam Rippon,0.09895903381621932,0.0886982235548575,4378,False,26,1,percent
Kareem Abdul-Jabbar,0.06712533671317539,0.057032921880021424,3326,False,26,2,percent
Arike Ogunbowale,0.12106305356673003,0.09920867612010592,3326,False,26,2,percent
Jennie Finch Daigle,0.14103708842765486,0.10235767770323126,3326,False,26,2,percent
Chris Mazdzer,0.13455528575481004,0.10189837394932137,3326,False,26,2,percent
Mirai Nagasu,0.1279618050644401,0.10283476151052201,3326,False,26,2,percent
Tonya Harding,0.13928000339248298,0.10787124368544657,3326,False,26,2,percent
Josh Norman,0.1407472260260352,0.10313019685912833,3326,False,26,2,percent
Adam Rippon,0.12823020105467242,0.10388269860923374,3326,False,26,2,percent
Jennie Finch Daigle,0.1476136096522036,0.10908264495309607,7756,False,26,3,percent
Chris Mazdzer,0.15979114698998403,0.11593009070198917,7756,False,26,3,percent
Mirai Nagasu,0.15939294748325997,0.11435070446281012,7756,False,26,3,percent
Tonya Harding,0.1898113551763994,0.12045802029980354,7756,False,26,3,percent
Josh Norman,0.17175993656873234,0.1180025063486122,7756,False,26,3,percent
Adam Rippon,0.17163100412933047,0.11787935394478583,7756,False,26,3,percent
Tonya Harding,0.18181818181818574,3.913536161803677e-15,1647,True,26,4,percent
Josh Norman,0.2727272727272652,7.549516567451064e-15,1647,True,26,4,percent
Adam Rippon,0.5454545454545304,1.509903313490213e-14,1647,True,26,4,percent
Juan Pablo Di Pace,0.07604822772223173,0.07699907963244762,1253,False,27,1,percent
Evanna Lynch,0.08966240424652633,0.08669649740067467,1253,False,27,1,percent
Nancy McKeon,0.07743004721578846,0.0793207983941249,1253,False,27,1,percent
John Schneider,0.08597397943210257,0.07941061424453053,1253,False,27,1,percent
Milo Manheim,0.07661938470088822,0.0750414778119219,1253,False,27,1,percent
Danelle Umstead,0.08449845197767798,0.08037221165825671,1253,False,27,1,percent
Mary Lou Retton,0.07305946970176252,0.07253850859681557,1253,False,27,1,percent
DeMarcus Ware,0.07377228199036857,0.07536434290065493,1253,False,27,1,percent
Nikki Glaser,0.026687113978929877,0.0028300540294712824,1253,False,27,1,percent
Bobby Bones,0.073386847953076,0.07655734408931832,1253,False,27,1,percent
Tinashe,0.07429417261343353,0.07514006486278944,1253,False,27,1,percent
Alexis Ren,0.075500530117004,0.07812613275031471,1253,False,27,1,percent
Joe Amabile,0.11306708835021624,0.08679781982085016,1253,False,27,1,percent
Juan Pablo Di Pace,0.0855171015460806,0.08172879414800513,2682,False,27,2,percent
Evanna Lynch,0.08399194199851996,0.08068988363657073,2682,False,27,2,percent
Nancy McKeon,0.09242515751122232,0.08760840549344683,2682,False,27,2,percent
John Schneider,0.08583552525686443,0.0821742769795536,2682,False,27,2,percent
Milo Manheim,0.08264382417899901,0.07941587445134196,2682,False,27,2,percent
Danelle Umstead,0.03122964502338093,0.0043108814973849075,2682,False,27,2,percent
Mary Lou Retton,0.08421820171705754,0.08076635411064846,2682,False,27,2,percent
DeMarcus Ware,0.08537585393213457,0.08231381822525284,2682,False,27,2,percent
Bobby Bones,0.09612565254581437,0.08788235725927519,2682,False,27,2,percent
Tinashe,0.08359351683898007,0.07994319305783124,2682,False,27,2,percent
Alexis Ren,0.08292410882343415,0.08085683454608021,2682,False,27,2,percent
Joe Amabile,0.1061194706275043,0.08824178255945252,2682,False,27,2,percent
Juan Pablo Di Pace,0.0896587705243816,0.08545726605861789,1547,False,27,3,percent
Evanna Lynch,0.08959133470846399,0.08316000911823787,1547,False,27,3,percent
Nancy McKeon,0.03400156618196012,0.004179149213081112,1547,False,27,3,percent
John Schneider,0.10588151279268598,0.08865620343943403,1547,False,27,3,percent
Milo Manheim,0.08714756822918866,0.0825868083908459,1547,False,27,3,percent
Mary Lou Retton,0.0950506087922142,0.0867821354816159,1547,False,27,3,percent
DeMarcus Ware,0.08859236880924928,0.08568272019924732,1547,False,27,3,percent
Bobby Bones,0.09749868412128727,0.0872012378202553,1547,False,27,3,percent
Tinashe,0.08984727112009566,0.0828625028489556,1547,False,27,3,percent
Alexis Ren,0.0891747816735536,0.08423160010299237,1547,False,27,3,percent
Joe Amabile,0.13355553304692092,0.09597339017364363,1547,False,27,3,percent
Juan Pablo Di Pace,0.12307275436932667,0.1132342086417476,20,False,27,4,percent
Evanna Lynch,0.10242514564422167,0.10126699236938708,20,False,27,4,percent
John Schneider,0.13030754640292647,0.08184720153136338,20,False,27,4,percent
Milo Manheim,0.05500609673485977,0.042040135974830105,20,False,27,4,percent
Mary Lou Retton,0.10550060967348596,0.11852378338513143,20,False,27,4,percent
DeMarcus Ware,0.13685137515241838,0.09469625621107189,20,False,27,4,percent
Bobby Bones,0.10242514564422164,0.06115402932723182,20,False,27,4,percent
Tinashe,0.035090096192927786,0.001642644039152165,20,False,27,4,percent
Alexis Ren,0.05141579731743667,0.017424056276416855,20,False,27,4,percent
Joe Amabile,0.1579054328681751,0.08510497391520566,20,False,27,4,percent
Juan Pablo Di Pace,0.10174907677893083,0.09033756165979376,986,False,27,6,percent
Evanna Lynch,0.10349266217435421,0.09213634035393989,986,False,27,6,percent
John Schneider,0.1609148929450528,0.10043441362874007,986,False,27,6,percent
Milo Manheim,0.102301060406072,0.09076740041204133,986,False,27,6,percent
Mary Lou Retton,0.04318560563273676,0.004994108180819299,986,False,27,6,percent
DeMarcus Ware,0.11050655309840585,0.09537882285454145,986,False,27,6,percent
Bobby Bones,0.1362028135800492,0.1007117731272485,986,False,27,6,percent
Alexis Ren,0.1038210070742104,0.0898051747745638,986,False,27,6,percent
Joe Amabile,0.1378263283101873,0.10132206997852597,986,False,27,6,percent
Juan Pablo Di Pace,0.12914950267487588,0.10038700425975429,2848,False,27,7,percent
Evanna Lynch,0.12556951847313083,0.09989177871084781,2848,False,27,7,percent
John Schneider,0.09839196774399989,0.08997549672212862,2848,False,27,7,percent
Milo Manheim,0.12304675003814237,0.10014276733197275,2848,False,27,7,percent
DeMarcus Ware,0.08570184116109854,0.08011002622694584,2848,False,27,7,percent
Bobby Bones,0.13544788790621462,0.10189690850026516,2848,False,27,7,percent
Alexis Ren,0.13763983424136367,0.10441432227592472,2848,False,27,7,percent
Joe Amabile,0.16505269776117543,0.10839206850161978,2848,False,27,7,percent
Juan Pablo Di Pace,0.16716889224825424,0.1184558556829244,4050,False,27,8,percent
Evanna Lynch,0.1731300915427858,0.1182419038632952,4050,False,27,8,percent
Milo Manheim,0.1866381120349334,0.12141985198491802,4050,False,27,8,percent
Bobby Bones,0.21012345679011846,0.11931663236302072,4050,False,27,8,percent
Alexis Ren,0.17006634752666083,0.11770836022052265,4050,False,27,8,percent
Joe Amabile,0.09287309985722488,0.05622063761517689,4050,False,27,8,percent
Evanna Lynch,0.15999999999999823,1.7763568394002505e-15,431,True,27,9,percent
Milo Manheim,0.23999999999999844,1.609823385706477e-15,431,True,27,9,percent
Bobby Bones,0.4799999999999969,3.219646771412954e-15,431,True,27,9,percent
Alexis Ren,0.11999999999999922,8.049116928532385e-16,431,True,27,9,percent
Kate Flannery,0.08222625590124137,0.08098366656916263,5039,False,28,2,rank
James Van Der Beek,0.08549469033945184,0.08217542216400488,5039,False,28,2,rank
Kel Mitchell,0.08562260300302468,0.08317415649790004,5039,False,28,2,rank
Ray Lewis,0.07064290773396911,0.0747203545152419,5039,False,28,2,rank
Lamar Odom,0.10371923539238026,0.08849978195883144,5039,False,28,2,rank
Sailor Brinkley-Cook,0.08789901930909934,0.08454918484212977,5039,False,28,2,rank
Sean Spicer,0.0917344151800136,0.08564431818564897,5039,False,28,2,rank
Mary Wilson,0.058749683093463616,0.06283353901431019,5039,False,28,2,rank
Lauren Alaina,0.08376749449064835,0.08079215674461349,5039,False,28,2,rank
Ally Brooke,0.08356781738978208,0.08049900392432892,5039,False,28,2,rank
Karamo Brown,0.084626801359874,0.08133702693390073,5039,False,28,2,rank
Hannah Brown,0.08194907680704758,0.0786896999940984,5039,False,28,2,rank
Kate Flannery,0.10903942116854175,0.09161687182682501,4327,False,28,4,rank
James Van Der Beek,0.10704199412435025,0.09449511921211062,4327,False,28,4,rank
Kel Mitchell,0.10146474121541924,0.0885917777973691,4327,False,28,4,rank
Lamar Odom,0.04383678078121416,0.010815009073493066,4327,False,28,4,rank
Sailor Brinkley-Cook,0.10321121003912795,0.09090646154067344,4327,False,28,4,rank
Sean Spicer,0.11835070695854234,0.09559079055482529,4327,False,28,4,rank
Lauren Alaina,0.10321609456593955,0.09271890143577957,4327,False,28,4,rank
Ally Brooke,0.10363713451488754,0.09198666841277761,4327,False,28,4,rank
Karamo Brown,0.10805055497774259,0.09448582656648173,4327,False,28,4,rank
Hannah Brown,0.10215136165421394,0.09080719992569303,4327,False,28,4,rank
Kate Flannery,0.060835695668201004,0.019812004780025923,43,False,28,6,rank
James Van Der Beek,0.06338342896847796,0.05054384701223616,43,False,28,6,rank
Kel Mitchell,0.06311267114015147,0.022857709427696254,43,False,28,6,rank
Sailor Brinkley-Cook,0.039618720783436166,0.0012507243269502418,43,False,28,6,rank
Sean Spicer,0.23017677550261467,0.09744097763033677,43,False,28,6,rank
Lauren Alaina,0.11348341363640815,0.10109422649284797,43,False,28,6,rank
Ally Brooke,0.10262047907824899,0.07695376563464482,43,False,28,6,rank
Karamo Brown,0.15413623359550083,0.1019707804368231,43,False,28,6,rank
